INSTANCE_NUMBER, SNAP_ID, BEGIN_TIME, PLAN_NAME, CONSUMER_GROUP, MGMT_P1, PARALLEL_TARGET_PERCENTAGE, PARALLEL_DEGREE_LIMIT_P1, MAX_UTILIZATION_LIMIT
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127947, 10/12/2018 00:00:22, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127948, 10/12/2018 00:20:05, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127949, 10/12/2018 00:40:11, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127950, 10/12/2018 01:00:36, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127951, 10/12/2018 01:20:00, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127952, 10/12/2018 01:40:13, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127953, 10/12/2018 02:00:27, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127954, 10/12/2018 02:20:01, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, HDP_UNLOAD_GROUP, 8, 5, 8, 10
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, ODS2EXA_GROUP, 10, 5, 16, 25
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, ODS_SUPPORT_GROUP, 5, 3, 16, 5
1, 127955, 10/12/2018 02:40:02, ADW_UNLOAD_PLAN, OTHER_GROUPS, 0, None, None, None
1, 127956, 10/12/2018 03:00:08, ADW_UNLOAD_PLAN, ADW_UNLOAD_GROUP, 25, 20, 16, 33
1, 127956, 10/12/2018 03:00:08, ADW_UNLOAD_PLAN, FP_DM_PRIOR, 20, 12, 16, 20
